20	-0.5381404094813517
20.290906698750476	-0.5459136613462872
20.586044732869844	-0.5536863857681995
20.885475648548283	-0.5614576542039753
21.189261887185914	-0.5692260502845432
21.49746679841394	-0.5769896736586925
21.810154653305165	-0.5847461561850353
22.12739065777668	-0.5924926873216262
22.449240966187475	-0.6002260460184983
22.77577269513385	-0.6079426368491494
23.107053937445478	-0.6156385285156231
23.44315377638505	-0.6233094932237239
23.784142300054445	-0.6309510457476996
24.130090616010463	-0.6385584812867661
24.481070866093134	-0.6461269114598459
24.837156241469714	-0.653651297991562
25.1984209978975	-0.6611264838142887
25.56494047120865	-0.6685472214508833
25.936791093020236	-0.675908198653766
26.3140504066728	-0.6832040613616541
26.69679708340074	-0.690429434098786
27.08511093873791	-0.6975789379861379
27.47907294916184	-0.704647206562973
27.878765268980047	-0.7116288996328866
28.284271247461966	-0.7185187153539006
28.695675446220072	-0.7253114007893728
29.11306365684382	-0.7320017611275574
29.536522918790062	-0.7385846677642908
29.966141537533712	-0.7450550654269474
30.402009102982383	-0.7514079784997503
30.844216508158908	-0.7576385166916941
31.29285596815558	-0.7637418801695535
31.74802103936409	-0.7697133642602995
32.20980663898519	-0.7755483638101769
32.67830906482211	-0.7812423772720168
33.153626015361866	-0.7867910105782652
33.63585661014871	-0.7921899808448043
34.125101410453844	-0.7974351199399277
34.62146244024586	-0.8025223779437932
35.12504320746613	-0.8074478265161975
35.635948725613716	-0.8122076621844939
36.15428553564419	-0.8167982095587416
36.68016172818701	-0.821215924477565
37.21368696608603	-0.825457397085542
37.754972507267915	-0.8295193548410362
38.30413122794313	-0.8333986654520578
38.86127764614443	-0.8370923397368006
39.4265279456077	-0.8405975344047758
40.000000000000206	-0.843911554753766
40.58181339750116	-0.8470318572770207
41.1720894657399	-0.8499560521740102
41.77095129709678	-0.8526819057565614
42.37852377437204	-0.8552073427401337
42.9949335968281	-0.8575304484073009
43.62030930661056	-0.8596494706270489
44.25478131555359	-0.8615628217092526
44.89848193237519	-0.8632690800685917
45.55154539026795	-0.8647669916662309
46.21410787489121	-0.8660554711908559
46.88630755277036	-0.8671336029332155
47.56828460010916	-0.8680006413003543
48.260181232021196	-0.8686560109074392
48.962141732186545	-0.8690993061768375
49.674312482939705	-0.8693302903663085
50.39684199579528	-0.8693488939413752
51.129880942417586	-0.869155212201834
51.873582186040764	-0.8687495020697541
52.628100813345895	-0.8681321779472098
53.393594166801776	-0.8673038065575391
54.17022187747612	-0.8662651006954547
54.95814589832399	-0.8650169118303516
55.75753053796041	-0.8635602215353486
56.56854249492426	-0.8618961317537692
57.39135089244048	-0.8600258539668382
58.226127313687975	-0.8579506973933363
59.073045837580466	-0.8556720564357764
59.932283075067765	-0.8531913976901923
60.804018205965114	-0.8505102469594723
61.68843301631817	-0.8476301768545172
62.58571193631152	-0.8445527957339288
63.49604207872855	-0.8412797389211562
64.41961327797075	-0.8378126633465899
65.35661812964459	-0.8341532469880353
66.3072520307241	-0.8303031947214526
67.27171322029778	-0.8262642524375894
68.25020282090806	-0.822038231519074
69.2429248804921	-0.8176270459932096
70.25008641493265	-0.8130327648606993
71.27189745122783	-0.8082576822278884
72.30857107128878	-0.8033044079128699
73.36032345637442	-0.7981759811213927
74.42737393217246	-0.7928760024554136
75.50994501453623	-0.7874087149947477
